DATE-YMD,HSST= HadISST Temperature (C),
1920-05-15,       7.389,
1920-06-15,       9.406,
1920-07-15,      11.612,
1920-08-15,      12.094,
1920-09-15,      10.746,
1920-10-15,       9.083,
1920-11-15,       7.573,
1920-12-15,       6.482,
1921-01-15,       6.038,
1921-02-15,       5.571,
1921-03-15,       5.784,
1921-04-15,       6.032,
1921-05-15,       7.425,
1921-06-15,       9.118,
1921-07-15,      10.694,
1921-08-15,      11.357,
1921-09-15,      10.408,
1921-10-15,       8.705,
1921-11-15,       6.939,
1921-12-15,       5.833,
1922-01-15,       5.578,
1922-02-15,       5.205,
1922-03-15,       5.300,
1922-04-15,       5.113,
1922-05-15,       6.589,
1922-06-15,       8.837,
1922-07-15,      10.839,
1922-08-15,      11.687,
1922-09-15,      10.477,
1922-10-15,       8.676,
1922-11-15,       6.577,
1922-12-15,       6.243,
1923-01-15,       5.883,
1923-02-15,       5.321,
1923-03-15,       5.161,
1923-04-15,       5.830,
1923-05-15,       6.732,
1923-06-15,       8.138,
1923-07-15,      10.721,
1923-08-15,      10.999,
1923-09-15,       9.938,
1923-10-15,       8.239,
1923-11-15,       7.170,
1923-12-15,       6.413,
1924-01-15,       6.147,
1924-02-15,       5.239,
1924-03-15,       5.388,
1924-04-15,       4.758,
1924-05-15,       6.433,
1924-06-15,       8.427,
1924-07-15,      10.999,
1924-08-15,      11.926,
1924-09-15,      10.303,
1924-10-15,       8.848,
1924-11-15,       7.243,
1924-12-15,       6.529,
1925-01-15,       6.362,
1925-02-15,       5.834,
1925-03-15,       5.378,
1925-04-15,       5.988,
1925-05-15,       7.624,
1925-06-15,       9.788,
1925-07-15,      11.771,
1925-08-15,      12.391,
1925-09-15,      10.019,
1925-10-15,       7.912,
1925-11-15,       6.846,
1925-12-15,       5.927,
1926-01-15,       5.419,
1926-02-15,       5.236,
1926-03-15,       5.090,
1926-04-15,       5.883,
1926-05-15,       6.769,
1926-06-15,       8.793,
1926-07-15,      11.753,
1926-08-15,      12.282,
1926-09-15,      10.482,
1926-10-15,       8.568,
1926-11-15,       7.044,
1926-12-15,       6.349,
1927-01-15,       5.586,
1927-02-15,       5.728,
1927-03-15,       5.510,
1927-04-15,       5.575,
1927-05-15,       6.363,
1927-06-15,       8.267,
1927-07-15,      11.489,
1927-08-15,      12.671,
1927-09-15,      10.821,
1927-10-15,       8.566,
1927-11-15,       7.156,
1927-12-15,       5.970,
1928-01-15,       5.495,
1928-02-15,       5.546,
1928-03-15,       5.444,
1928-04-15,       5.566,
